名前,対火,対水,対風,対光,対闇,対火,対水,対風,対光,対闇,対火,対水,対風,対光,対闇,対火,対水,対風,対光,対闇,対火,対水,対風,対光,対闇,対火,対水,対風,対光,対闇,対火,対水,対風,対光,対闇
サテラ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,,,,2,2,,,,3,3,,,,6,6
MO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,3,3,3,3,6,3,6,7,4,,6
Fine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,6,3,6,3,2,,6,,3,3,,,,12,6
恋クマ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,,6,,3,,,3
ゆず,1,1,1,,1,1,1,1,,1,1,1,1,,1,2,2,2,,1,3,3,3,,2,6,5,5,,5
らんらん,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,,2,,3,2,,3,,8,3,,5,,,6
叢雲（@水メイン）,1,1,,1,1,1,1,,1,1,1,1,,1,1,2,1,,2,2,3,4,,4,4
マナティ,2,2,2,,1,3,2,3,1,1,3,3,3,1,2,,,,3,3,,,,4,,,,,9
マシマ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,3,3,5,,4,6
KenzokuAkuma,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,3,3,3,1,,,,,2,,,,,4,,,,20,10
sun,,,,,,,,,,,,,,,,,,,,,,3,2,,,,5,4
まる Q,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,,,,,4
むげん,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,3,2,3,2,3,,3,,3
たぬ,,,,,,,,,,,1,,1,,,,,,,,3,,3
ちょこらて,,,,,,,,,,,1,,,1,,2,,,2
厳選Mサイズ,,,,,,,,,,,1,1,1,1,1,2,2,2,2,,3,3,3,3,2
ring,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,3,3,,6,5,6,6
アララタマ,,,,,,,,,,,,,,,,,1,,,,,3
NX,,,,,,1,1,,,,1,1,1,1,1,1,,,2,,2,,3,3,,3,,5,,,6
セキ,,,,,,,,,,,1,1,1,1,1,2,2,2,1,2,,,3
